bias,Positive,Negative,Sentiment
1,535,436,1.0
1,330,4946,0.0
1,778,45,1.0
1,4065,542,1.0
1,122,4656,0.0
1,706,5534,0.0
1,16,4594,0.0
1,1174,357,1.0
1,3869,29,1.0
1,3719,12,1.0
1,5640,740,1.0
1,4005,181,1.0
1,115,4699,0.0
1,3974,244,1.0
1,993,308,1.0
1,4164,93,1.0
1,5425,703,1.0
1,38,4626,0.0
1,4205,569,1.0
1,684,31,1.0
1,416,4933,0.0
1,3718,8,1.0
1,31,609,0.0
1,873,98,1.0
1,4026,273,1.0
1,235,4798,0.0
1,248,4801,0.0
1,190,4796,0.0
1,3,510,0.0
1,3838,104,1.0
1,200,4768,0.0
1,1,4586,0.0
1,99,750,0.0
1,1,4585,0.0
1,672,3,1.0
1,11,4599,0.0
1,4048,213,1.0
1,106,4692,0.0
1,5,4627,0.0
1,764,5385,0.0
1,4993,843,1.0
1,3777,25,1.0
1,4144,271,1.0
1,7813,413,1.0
1,5399,860,1.0
1,326,4770,0.0
1,265,726,0.0
1,141,4788,0.0
1,78,4756,0.0
1,4124,561,1.0
1,716,16,1.0
1,3715,5,1.0
1,688,9,1.0
1,4993,843,1.0
1,3890,333,1.0
1,360,5221,0.0
1,244,129,1.0
1,2189,550,1.0
1,620,1053,0.0
1,539,5518,0.0
1,4391,135,1.0
1,107,4774,0.0
1,1137,218,1.0
1,4156,392,1.0
1,883,872,1.0
1,3856,38,1.0
1,64,3067,0.0
1,347,5232,0.0
1,3710,9,1.0
1,578,5144,0.0
1,56,4911,0.0
1,4049,287,1.0
1,85,4692,0.0
1,694,9897,0.0
1,4110,469,1.0
1,4225,656,1.0
1,3761,12,1.0
1,774,5,1.0
1,3693,3,1.0
1,1,4589,0.0
1,4334,109,1.0
1,175,4772,0.0
1,5148,784,1.0
1,118,4731,0.0
1,4044,351,1.0
1,160,23105,0.0
1,268,4920,0.0
1,846,125,1.0
1,3907,413,1.0
1,8307,544,1.0
1,3939,337,1.0
1,1,4585,0.0
1,35,4642,0.0
1,1221,462,1.0
1,4122,397,1.0
1,208,4975,0.0
1,4347,127,1.0
1,421,4878,0.0
1,639,5080,0.0
1,672,516,1.0
1,4721,421,1.0
1,279,5002,0.0
1,4167,217,1.0
1,29,4636,0.0
1,91,4722,0.0
1,4627,618,1.0
1,4159,415,1.0
1,254,5132,0.0
1,4884,515,1.0
1,4067,389,1.0
1,3974,222,1.0
1,4993,843,1.0
1,778,183,1.0
1,3693,17,1.0
1,98,4711,0.0
1,64,569,0.0
1,101,4755,0.0
1,51,4785,0.0
1,71,741,0.0
1,143,4817,0.0
1,72,4680,0.0
1,1933,432,1.0
1,3987,282,1.0
1,3868,37,1.0
1,27,4620,0.0
1,181,338,0.0
1,201,4860,0.0
1,94,4981,0.0
1,16,529,0.0
1,191,4741,0.0
1,1,4584,0.0
1,82,4728,0.0
1,21,4672,0.0
1,150,667,0.0
1,47,849,0.0
1,367,5321,0.0
1,218,4817,0.0
1,213,4760,0.0
1,3745,26,1.0
1,3855,94,1.0
1,3712,13,1.0
1,4884,515,1.0
1,1824,442,1.0
1,64,4656,0.0
1,312,4946,0.0
1,167,27,1.0
1,1130,351,1.0
1,22,553,0.0
1,4413,700,1.0
1,10,4631,0.0
1,3938,76,1.0
1,5070,674,1.0
1,136,4769,0.0
1,3914,164,1.0
1,3957,139,1.0
1,3702,49,1.0
1,1,4584,0.0
1,1413,161,1.0
1,567,5169,0.0
1,474,947,0.0
1,22,4615,0.0
1,4130,373,1.0
1,3745,26,1.0
1,105,13954,0.0
1,4668,729,1.0
1,351,5026,0.0
1,3692,2,1.0
1,4361,406,1.0
1,398,5289,0.0
1,1087,5589,0.0
1,50,4671,0.0
1,790,27,1.0
1,125,4689,0.0
1,3744,48,1.0
1,1048,202,1.0
1,3869,149,1.0
1,14,4612,0.0
1,4423,248,1.0
1,1,4586,0.0
1,829,195,1.0
1,5,4627,0.0
1,110,4991,0.0
1,4066,393,1.0
1,3700,8,1.0
1,4729,468,1.0
1,13,544,0.0
1,38,4677,0.0
1,276,4910,0.0
1,3711,15,1.0
1,3855,45,1.0
1,1063,165,1.0
1,4733,345,1.0
1,1275,5653,0.0
1,3913,113,1.0
1,3695,4,1.0
1,822,234,1.0
1,93,652,0.0
1,4273,221,1.0
1,32,4632,0.0
1,4119,304,1.0
1,169,4772,0.0
1,3927,126,1.0
1,7965,351,1.0
1,326,910,0.0
1,1356,929,1.0
1,87,4694,0.0
1,520,5051,0.0
1,49,4988,0.0
1,474,5193,0.0
1,190,4903,0.0
1,73,4643,0.0
1,1093,234,1.0
1,1258,5535,0.0
1,217,105,1.0
1,51,4783,0.0
1,4442,700,1.0
1,3748,12,1.0
1,3814,31,1.0
1,4479,235,1.0
1,4434,250,1.0
1,3751,14,1.0
1,4321,608,1.0
1,3811,56,1.0
1,27,4616,0.0
1,814,81,1.0
1,164,7,1.0
1,4553,677,1.0
1,64,4601,0.0
1,378,5162,0.0
1,732,4852,0.0
1,1113,535,1.0
1,4297,705,1.0
1,3865,204,1.0
1,1129,466,1.0
1,2,4591,0.0
1,787,5551,0.0
1,3763,88,1.0
1,3738,65,1.0
1,1244,437,1.0
1,703,0,1.0
1,595,5313,0.0
1,595,5423,0.0
1,3730,40,1.0
1,95,562,0.0
1,568,650,0.0
1,231,4870,0.0
1,480,531,1.0
1,3810,289,1.0
1,7401,31,1.0
1,2,503,0.0
1,10,4586,0.0
1,446,5098,0.0
1,119,638,0.0
1,76,4831,0.0
1,3706,22,1.0
1,4081,199,1.0
1,845,5785,0.0
1,28,4632,0.0
1,11,4600,0.0
1,4223,333,1.0
1,3868,86,1.0
1,52,4668,0.0
1,894,389,1.0
1,276,4801,0.0
1,718,14,1.0
1,48,4627,0.0
1,891,211,1.0
1,243,4857,0.0
1,233,614,0.0
1,282,5091,0.0
1,214,4755,0.0
1,63,4724,0.0
1,3756,22,1.0
1,3786,113,1.0
1,285,4853,0.0
1,32,4643,0.0
1,170,4783,0.0
1,4334,109,1.0
1,461,5382,0.0
1,4195,260,1.0
1,171,16,1.0
1,654,5430,0.0
1,5,4588,0.0
1,3789,60,1.0
1,415,1172,0.0
1,1324,602,1.0
1,1637,5492,0.0
1,897,5342,0.0
1,4872,935,1.0
1,577,5439,0.0
1,1540,370,1.0
1,1156,259,1.0
1,704,0,1.0
1,224,56,1.0
1,905,193,1.0
1,321,4940,0.0
1,3718,2,1.0
1,1387,128,1.0
1,10,4589,0.0
1,327,5104,0.0
1,3869,282,1.0
1,4125,213,1.0
1,501,5011,0.0
1,40,4672,0.0
1,5390,682,1.0
1,4028,423,1.0
1,3763,72,1.0
1,3953,270,1.0
1,361,5209,0.0
1,148,9389,0.0
1,3997,149,1.0
1,4686,155,1.0
1,210,811,0.0
1,1637,5492,0.0
1,3924,401,1.0
1,1,4592,0.0
1,321,4867,0.0
1,3924,219,1.0
1,1231,6130,0.0
1,1584,8682,0.0
1,932,418,1.0
1,28,4610,0.0
1,708,116,1.0
1,989,5814,0.0
1,4489,527,1.0
1,81,4880,0.0
1,1045,5722,0.0
1,8792,1095,1.0
1,796,38,1.0
1,5795,815,1.0
1,6,4720,0.0
1,4,9178,0.0
1,8,4596,0.0
1,3731,52,1.0
1,26040,154,1.0
1,4077,227,1.0
1,1,4585,0.0
1,1135,287,1.0
1,4227,179,1.0
1,202,4839,0.0
1,3745,62,1.0
1,1,4585,0.0
1,954,338,1.0
1,3716,9,1.0
1,928,36,1.0
1,214,5011,0.0
1,5425,703,1.0
1,806,94,1.0
1,548,5163,0.0
1,5795,815,1.0
1,704,1,1.0
1,996,385,1.0
1,1381,1859,0.0
1,1043,368,1.0
1,254,4793,0.0
1,4141,478,1.0
1,6055,976,1.0
1,734,5431,0.0
1,3694,2,1.0
1,4258,291,1.0
1,3792,60,1.0
1,319,4881,0.0
1,3953,256,1.0
1,449,4985,0.0
1,718,5068,0.0
1,346,5261,0.0
1,881,113,1.0
1,3802,148,1.0
1,993,332,1.0
1,11308,244,1.0
1,2,505,0.0
1,3730,40,1.0
1,3805,24,1.0
1,236,5110,0.0
1,4092,154,1.0
1,4332,250,1.0
1,3960,229,1.0
1,4135,212,1.0
1,4457,119,1.0
1,4110,382,1.0
1,940,172,1.0
1,154,4803,0.0
1,367,4870,0.0
1,263,5060,0.0
1,8141,406,1.0
1,820,5209,0.0
1,425,221,1.0
1,1,4585,0.0
1,3902,189,1.0
1,424,4806,0.0
1,4781,372,1.0
1,4044,174,1.0
1,60,4665,0.0
1,3712,10,1.0
1,3740,82,1.0
1,559,4849,0.0
1,2723,593,1.0
1,4489,527,1.0
1,4284,471,1.0
1,473,5241,0.0
1,69,4953,0.0
1,4334,109,1.0
1,24,4649,0.0
1,731,31,1.0
1,147,4955,0.0
1,3692,2,1.0
1,364,5173,0.0
1,4285,235,1.0
1,15,31,0.0
1,3876,35,1.0
1,702,0,1.0
1,203,4789,0.0
1,404,5237,0.0
1,217,4825,0.0
1,680,2,1.0
1,712,24,1.0
1,318,872,0.0
1,55,855,0.0
1,4223,580,1.0
1,1064,344,1.0
1,374,4973,0.0
1,952,267,1.0
1,681,5328,0.0
1,4031,134,1.0
1,116,4841,0.0
1,4607,205,1.0
1,64,4669,0.0
1,296,4956,0.0
1,105,4911,0.0
1,818,4844,0.0
1,828,5120,0.0
1,3946,426,1.0
1,377,5035,0.0
1,4715,487,1.0
1,103,4792,0.0
1,258,4935,0.0
1,128,4711,0.0
1,202,731,0.0
1,368,4921,0.0
1,1640,679,1.0
1,1057,383,1.0
1,453,5639,0.0
1,188,4731,0.0
1,325,4932,0.0
1,12,4618,0.0
1,1460,492,1.0
1,41,4684,0.0
1,4031,229,1.0
1,1,4587,0.0
1,274,4829,0.0
1,152,4808,0.0
1,4993,843,1.0
1,5236,660,1.0
1,5075,494,1.0
1,4337,110,1.0
1,3692,2,1.0
1,430,5048,0.0
1,4059,300,1.0
1,369,5025,0.0
1,608,5041,0.0
1,999,188,1.0
1,132,4816,0.0
1,1347,111,1.0
1,832,79,1.0
1,475,5246,0.0
1,4,4598,0.0
1,249,4708,0.0
1,4095,156,1.0
1,54,4631,0.0
1,191,4852,0.0
1,223,5076,0.0
1,3985,311,1.0
1,3746,27,1.0
1,481,5023,0.0
1,1344,107,1.0
1,1078,188,1.0
1,265,4983,0.0
1,87,4716,0.0
1,799,163,1.0
1,11,4596,0.0
1,196,5078,0.0
1,355,4989,0.0
1,3710,4,1.0
1,1,4597,0.0
1,0,505,0.0
1,3809,50,1.0
1,4502,270,1.0
1,81,4671,0.0
1,3852,131,1.0
1,266,4896,0.0
1,165,4707,0.0
1,76,5010,0.0
1,3716,35,1.0
1,155,4797,0.0
1,161,4744,0.0
1,4198,260,1.0
1,3813,75,1.0
1,160,76,1.0
1,3975,208,1.0
1,12485,984,1.0
1,661,5193,0.0
1,4217,456,1.0
1,16,547,0.0
1,490,240,1.0
1,3769,47,1.0
1,3728,34,1.0
1,464,5215,0.0
1,3708,10,1.0
1,3845,86,1.0
1,1093,5588,0.0
1,208,35,1.0
1,4908,806,1.0
1,355,896,0.0
1,1,4585,0.0
1,4765,1003,1.0
1,8,4589,0.0
1,3778,69,1.0
1,402,5292,0.0
1,3,4599,0.0
1,3980,280,1.0
1,1,4593,0.0
1,139,5050,0.0
1,24,4761,0.0
1,4388,568,1.0
1,4721,421,1.0
1,155,4708,0.0
1,4157,463,1.0
1,262,372,0.0
1,280,5004,0.0
1,55,4805,0.0
1,4348,109,1.0
1,15,4609,0.0
1,192,4835,0.0
1,86,4728,0.0
1,576,1323,0.0
1,103,4653,0.0
1,3913,263,1.0
1,815,35,1.0
1,367,5143,0.0
1,1777,297,1.0
1,237,4840,0.0
1,4,4591,0.0
1,852,165,1.0
1,3939,106,1.0
1,3739,28,1.0
1,3800,202,1.0
1,8,4602,0.0
1,662,0,1.0
1,5,4591,0.0
1,4092,154,1.0
1,856,222,1.0
1,229,4924,0.0
1,21,528,0.0
1,3974,194,1.0
1,389,4939,0.0
1,93,4752,0.0
1,663,2,1.0
1,3717,17,1.0
1,130,4956,0.0
1,954,308,1.0
1,433,4794,0.0
1,723,24,1.0
1,4317,847,1.0
1,225,4804,0.0
1,5795,815,1.0
1,4047,500,1.0
1,463,4925,0.0
1,684,17,1.0
1,4614,495,1.0
1,888,168,1.0
1,3829,45,1.0
1,200,4792,0.0
1,277,4907,0.0
1,72,4678,0.0
1,342,5143,0.0
1,83,4701,0.0
1,188,4829,0.0
1,1136,270,1.0
1,3889,250,1.0
1,70,4741,0.0
1,4244,504,1.0
1,4336,109,1.0
1,208,2006,0.0
1,1,4586,0.0
1,673,847,0.0
1,1535,172,1.0
1,7735,174,1.0
1,28,4885,0.0
1,736,53,1.0
1,4473,617,1.0
1,4139,265,1.0
1,3693,4,1.0
1,185,4909,0.0
1,432,5399,0.0
1,279,4786,0.0
1,3735,8,1.0
1,1390,118,1.0
1,227,4824,0.0
1,4884,515,1.0
1,3795,86,1.0
1,1225,202,1.0
1,1251,5834,0.0
1,41,4684,0.0
1,1142,5579,0.0
1,5795,815,1.0
1,1231,844,1.0
1,3898,172,1.0
1,478,5118,0.0
1,1,4585,0.0
1,393,5127,0.0
1,346,5106,0.0
1,3864,81,1.0
1,663,5,1.0
1,3695,2,1.0
1,7579,52,1.0
1,4207,518,1.0
1,4654,313,1.0
1,57,4721,0.0
1,1360,108,1.0
1,3825,55,1.0
1,1181,201,1.0
1,3774,67,1.0
1,4390,399,1.0
1,4131,374,1.0
1,199,4675,0.0
1,1819,5655,0.0
1,4149,361,1.0
1,3729,5,1.0
1,659,0,1.0
1,3835,151,1.0
1,99,4832,0.0
1,802,73,1.0
1,102,4832,0.0
1,3735,23,1.0
1,3779,71,1.0
1,883,1266,0.0
1,4248,332,1.0
1,146,4682,0.0
1,590,5452,0.0
1,0,502,0.0
1,4595,460,1.0
1,77,4664,0.0
1,4334,109,1.0
1,1865,642,1.0
1,4334,109,1.0
1,598,5153,0.0
1,5074,796,1.0
1,3924,34,1.0
1,891,228,1.0
1,4067,368,1.0
1,159,4652,0.0
1,4495,306,1.0
1,195,4749,0.0
1,850,5341,0.0
1,100,4831,0.0
1,1161,445,1.0
1,61,4701,0.0
1,4124,176,1.0
1,601,5166,0.0
1,4346,116,1.0
1,150,4887,0.0
1,123,4658,0.0
1,51,4672,0.0
1,701,2,1.0
1,7669,52,1.0
1,908,5087,0.0
1,3762,32,1.0
1,3694,10,1.0
1,218,4798,0.0
1,4566,182,1.0
1,39,4620,0.0
1,752,119,1.0
1,168,4679,0.0
1,3718,8,1.0
1,14,4594,0.0
1,2,4589,0.0
1,56,4636,0.0
1,178,4919,0.0
1,95,4748,0.0
1,139,4657,0.0
1,41,4638,0.0
1,187,4846,0.0
1,191,907,0.0
1,781,99,1.0
1,132,5036,0.0
1,193,4950,0.0
1,238,4987,0.0
1,841,121,1.0
1,59,4718,0.0
1,54,589,0.0
1,4155,385,1.0
1,3761,9,1.0
1,291,4900,0.0
1,5,4628,0.0
1,3692,2,1.0
1,4098,508,1.0
1,190,4931,0.0
1,821,74,1.0
1,351,41,1.0
1,3963,322,1.0
1,782,57,1.0
1,4003,262,1.0
1,177,636,0.0
1,4481,178,1.0
1,5280,783,1.0
1,3715,4,1.0
1,4050,110,1.0
1,371,4872,0.0
1,1100,6271,0.0
1,3842,157,1.0
1,228,4965,0.0
1,15,564,0.0
1,234,4859,0.0
1,4138,265,1.0
1,30,4604,0.0
1,7,4587,0.0
1,3823,30,1.0
1,2,4589,0.0
1,115,4721,0.0
1,601,5211,0.0
1,4498,693,1.0
1,651,1264,0.0
1,792,86,1.0
1,117,4819,0.0
1,3797,76,1.0
1,3702,13,1.0
1,299,860,0.0
1,4037,246,1.0
1,26,4601,0.0
1,291,4918,0.0
1,1044,444,1.0
1,4993,843,1.0
1,828,60,1.0
1,21,4615,0.0
1,111,803,0.0
1,3693,4,1.0
1,214,5038,0.0
1,3818,217,1.0
1,910,1475,0.0
1,138,4773,0.0
1,122,4755,0.0
1,4138,265,1.0
1,4071,208,1.0
1,881,1274,0.0
1,1133,584,1.0
1,9,531,0.0
1,4465,266,1.0
1,3716,40,1.0
1,4366,121,1.0
1,3691,2,1.0
1,3977,143,1.0
1,1637,5492,0.0
1,4620,157,1.0
1,1526,253,1.0
1,6,4634,0.0
1,101,4832,0.0
1,3765,116,1.0
1,596,5113,0.0
1,73,4759,0.0
1,422,5404,0.0
1,58,4840,0.0
1,4003,129,1.0
1,9,4610,0.0
1,3822,39,1.0
1,1969,346,1.0
1,3891,92,1.0
1,1,4586,0.0
1,859,99,1.0
1,3802,66,1.0
1,273,681,0.0
1,4267,612,1.0
1,1014,126,1.0
1,552,9797,0.0
1,4480,584,1.0
1,4,4587,0.0
1,20,4614,0.0
1,2,9169,0.0
1,3856,180,1.0
1,3983,261,1.0
1,386,5180,0.0
1,52,4651,0.0
1,753,43,1.0
1,4342,111,1.0
1,108,4988,0.0
1,3767,57,1.0
1,3773,59,1.0
1,1125,252,1.0
1,4640,574,1.0
1,114,4693,0.0
1,498,5138,0.0
1,113,610,0.0
1,740,1030,0.0
1,28,4886,0.0
1,3790,46,1.0
1,3957,174,1.0
1,451,5275,0.0
1,65,697,0.0
1,4334,109,1.0
1,4473,758,1.0
1,105,4641,0.0
1,3729,20,1.0
1,4726,275,1.0
1,3888,136,1.0
1,146,7,1.0
1,4119,164,1.0
1,14,4604,0.0
1,254,4952,0.0
1,32,4684,0.0
1,3798,54,1.0
1,3866,36,1.0
1,1,4586,0.0
1,3878,128,1.0
1,28,4885,0.0
1,401,5193,0.0
1,3881,122,1.0
1,5399,860,1.0
1,921,159,1.0
1,3817,162,1.0
1,4385,113,1.0
1,149,4823,0.0
1,3994,325,1.0
1,125,4799,0.0
1,155,9285,0.0
1,3837,85,1.0
1,29,523,0.0
1,717,5,1.0
1,3816,83,1.0
1,4153,361,1.0
1,2,4593,0.0
1,4664,412,1.0
1,284,5085,0.0
1,4158,481,1.0
1,3726,54,1.0
1,109,4989,0.0
1,3773,50,1.0
1,3767,11,1.0
1,190,4911,0.0
1,90,4723,0.0
1,129,4916,0.0
1,107,4806,0.0
1,1584,8682,0.0
1,4347,457,1.0
1,4087,553,1.0
1,125,183,0.0
1,3806,158,1.0
1,1062,5204,0.0
1,137,4710,0.0
1,193,4875,0.0
1,4335,109,1.0
1,264,395,1.0
1,528,4977,0.0
1,184,4930,0.0
1,335,4953,0.0
1,139,4739,0.0
1,1288,5837,0.0
1,1330,119,1.0
1,4487,495,1.0
1,990,353,1.0
1,80,4694,0.0
1,4245,541,1.0
1,34,4663,0.0
1,4993,843,1.0
1,72,4933,0.0
1,3718,2,1.0
1,31,4681,0.0
1,4022,292,1.0
1,90,4745,0.0
1,308,890,0.0
1,3742,11,1.0
1,1359,130,1.0
1,415,244,1.0
1,1174,236,1.0
1,264,4901,0.0
1,10,4596,0.0
1,14,4604,0.0
1,3977,50,1.0
1,8,4591,0.0
1,874,42,1.0
1,1024,5860,0.0
1,1041,209,1.0
1,714,5352,0.0
1,14,4611,0.0
1,4489,246,1.0
1,4308,655,1.0
1,3764,7,1.0
1,35,522,0.0
1,312,5094,0.0
1,448,4847,0.0
1,4410,749,1.0
1,611,4969,0.0
1,147,4939,0.0
1,1003,5578,0.0
1,84,4705,0.0
1,1,4585,0.0
1,1,4586,0.0
1,4275,218,1.0
1,11,4614,0.0
1,45,4630,0.0
1,56,4629,0.0
1,205,4800,0.0
1,892,5657,0.0
1,3718,2,1.0
1,3692,2,1.0
1,714,13,1.0
1,100,4859,0.0
1,413,9761,0.0
1,43,4636,0.0
1,3695,2,1.0
1,864,229,1.0
1,303,5066,0.0
1,35,4898,0.0
1,799,150,1.0
1,131,5045,0.0
1,3895,40,1.0
1,4072,460,1.0
1,42,4662,0.0
1,4334,109,1.0
1,15,521,0.0
1,993,422,1.0
1,47,4626,0.0
1,667,3,1.0
1,40,4646,0.0
1,249,4954,0.0
1,3898,182,1.0
1,4993,843,1.0
1,575,5044,0.0
1,597,5196,0.0
1,78,4788,0.0
1,4993,843,1.0
1,4263,382,1.0
1,232,4825,0.0
1,1,4585,0.0
1,242,4838,0.0
1,225,4796,0.0
1,305,5128,0.0
1,3864,139,1.0
1,3825,58,1.0
1,260,4850,0.0
1,1790,340,1.0
1,69,4643,0.0
1,3846,214,1.0
1,4214,290,1.0
1,665,5101,0.0
1,1,4585,0.0
1,4024,259,1.0
1,139,149,0.0
1,1,4585,0.0
1,4550,282,1.0
1,286,5014,0.0
1,4073,220,1.0
1,55,9260,0.0
1,1637,5492,0.0
1,231,4968,0.0
1,5691,1538,1.0
1,4266,176,1.0
1,65,4816,0.0
1,3822,91,1.0
1,758,82,1.0
1,290,995,0.0
1,319,5151,0.0
1,101,4882,0.0
1,13,4616,0.0
1,1029,37,1.0
1,466,5087,0.0
1,5095,444,1.0
1,4226,560,1.0
1,3797,103,1.0
1,180,844,0.0
1,151,4692,0.0
1,197,4940,0.0
1,3924,230,1.0
1,961,6020,0.0
1,1695,993,1.0
1,4639,779,1.0
1,20,4612,0.0
1,417,180,0.0
1,3782,89,1.0
1,3853,128,1.0
1,3710,17,1.0
1,3753,95,1.0
1,4317,400,1.0
1,11118,61,1.0
1,1,4586,0.0
1,29628,264,1.0
1,3752,140,1.0
1,30,4655,0.0
1,4001,149,1.0
1,211,4819,0.0
1,4272,235,1.0
1,3820,16,1.0
1,8,4633,0.0
1,320,525,0.0
1,5260,665,1.0
1,117,4698,0.0
1,484,5053,0.0
1,658,5312,0.0
1,777,5409,0.0
1,3789,199,1.0
1,4558,791,1.0
1,4334,109,1.0
1,508,5073,0.0
1,1040,235,1.0
1,560,5040,0.0
1,751,9703,0.0
1,205,5157,0.0
1,4008,128,1.0
1,5083,1197,1.0
1,4629,925,1.0
1,992,365,1.0
1,164,4778,0.0
1,7802,654,1.0
1,1140,5753,0.0
1,3995,236,1.0
1,224,4835,0.0
1,1,4585,0.0
1,694,5022,0.0
1,1172,139,1.0
1,672,5123,0.0
1,3692,5,1.0
1,759,41,1.0
1,3695,11,1.0
1,266,4797,0.0
1,195,4971,0.0
1,768,45,1.0
1,295,4924,0.0
1,4884,515,1.0
1,4473,792,1.0
1,83,4759,0.0
1,584,5226,0.0
1,1394,825,1.0
1,3813,76,1.0
1,3932,306,1.0
1,131,4729,0.0
1,4377,129,1.0
1,1332,327,1.0
1,772,5530,0.0
1,4285,347,1.0
1,103,758,0.0
1,77,4695,0.0
1,49,4660,0.0
1,754,5400,0.0
1,409,4913,0.0
1,984,386,1.0
1,4993,843,1.0
1,4721,845,1.0
1,4367,441,1.0
1,3839,109,1.0
1,1256,272,1.0
1,22,4592,0.0
1,3715,13,1.0
1,4993,843,1.0
1,878,109,1.0
1,4359,410,1.0
1,381,4974,0.0
1,4322,577,1.0
1,187,4725,0.0
1,4368,611,1.0
1,896,226,1.0
1,4094,154,1.0
1,4059,74,1.0
1,371,544,0.0
1,99,4831,0.0
1,79,4634,0.0
1,3932,179,1.0
1,178,40,1.0
1,4470,260,1.0
1,76,4608,0.0
1,366,4949,0.0
1,118,9315,0.0
1,581,5265,0.0
1,73,674,0.0
1,226,5025,0.0
1,47,4898,0.0
1,1362,121,1.0
1,178,4788,0.0
1,3756,35,1.0
1,116,4720,0.0
1,20,4594,0.0
1,3986,53,1.0
1,558,5144,0.0
1,295,5019,0.0
1,4280,280,1.0
1,1373,411,1.0
1,4040,270,1.0
1,103,4659,0.0
1,87,4667,0.0
1,3691,2,1.0
1,545,4945,0.0
1,218,5179,0.0
1,3784,11,1.0
1,139,4861,0.0
1,4579,302,1.0
1,5230,851,1.0
1,605,5082,0.0
1,3752,71,1.0
1,953,5662,0.0
1,3,4594,0.0
1,143,4908,0.0
1,3790,110,1.0
1,1,4586,0.0
1,255,5058,0.0
1,2,4585,0.0
1,1248,5769,0.0
1,372,27802,0.0
1,152,4803,0.0
1,867,170,1.0
1,216,4839,0.0
1,64,4595,0.0
1,385,4976,0.0
1,301,875,0.0
1,1344,107,1.0
1,286,4938,0.0
1,229,4824,0.0
1,86,4642,0.0
1,418,4805,0.0
1,3713,21,1.0
1,1,4590,0.0
1,61,4642,0.0
1,4171,386,1.0
1,368,5120,0.0
1,4289,392,1.0
1,509,184,1.0
1,193,4750,0.0
1,1076,172,1.0
1,3859,155,1.0
1,160,4911,0.0
1,168,4820,0.0
1,3877,347,1.0
1,374,5192,0.0
1,116,4752,0.0
1,3716,11,1.0
1,1,4587,0.0
1,1584,8682,0.0
1,911,5379,0.0
1,4781,372,1.0
1,16,4631,0.0
1,116,4734,0.0
1,4493,785,1.0
1,3914,238,1.0
1,888,4977,0.0
1,462,5096,0.0
1,213,4937,0.0
1,1399,5944,0.0
1,1637,5492,0.0
1,467,5373,0.0
1,668,8,1.0
1,1705,431,1.0
1,3882,67,1.0
1,1239,429,1.0
1,701,0,1.0
1,416,4895,0.0
1,528,736,0.0
1,67,4923,0.0
1,213,4959,0.0
1,4969,632,1.0
1,4120,169,1.0
1,260,4783,0.0
1,540,5092,0.0
1,4131,322,1.0
1,483,5197,0.0
1,87,4785,0.0
1,4390,134,1.0
1,5116,895,1.0
1,162,665,0.0
1,1,4587,0.0
1,1702,6215,0.0
1,251,4924,0.0
1,672,5283,0.0
1,655,1461,0.0
1,4214,692,1.0
1,4158,414,1.0
1,4355,123,1.0
1,110,4771,0.0
1,3912,348,1.0
1,3797,111,1.0
1,1,4593,0.0
1,343,4911,0.0
1,152,4808,0.0
1,764,32,1.0
1,116,4678,0.0
1,830,105,1.0
1,33,4684,0.0
1,4531,773,1.0
1,4993,843,1.0
1,1,4585,0.0
1,4144,159,1.0
1,4858,381,1.0
1,1274,709,1.0
1,4479,380,1.0
1,3692,4,1.0
1,833,174,1.0
1,37,58,1.0
1,3775,119,1.0
1,659,0,1.0
1,4006,244,1.0
1,84,4726,0.0
1,6,4707,0.0
1,10,4590,0.0
1,944,48,1.0
1,4485,192,1.0
1,178,4968,0.0
1,585,5364,0.0
1,4033,342,1.0
1,1344,107,1.0
1,270,823,0.0
1,711,7,1.0
1,240,4784,0.0
1,261,5072,0.0
1,664,9,1.0
1,4884,515,1.0
1,3847,168,1.0
1,3839,109,1.0
1,4334,283,1.0
1,94,622,0.0
1,704,5358,0.0
1,34,4621,0.0
1,4273,268,1.0
1,1584,8682,0.0
1,422,5063,0.0
1,4122,235,1.0
1,719,15,1.0
1,4392,139,1.0
1,211,4930,0.0
1,1007,147,1.0
1,1584,8682,0.0
1,4555,933,1.0
1,481,5078,0.0
1,5797,1468,1.0
1,3693,2,1.0
1,770,5385,0.0
1,22,652,0.0
1,448,4937,0.0
1,319,5132,0.0
1,70,4744,0.0
1,3774,50,1.0
1,4697,559,1.0
1,176,4787,0.0
1,4697,1135,1.0
1,10,4594,0.0
1,4878,467,1.0
1,34,4637,0.0
1,682,5305,0.0
1,4,4595,0.0
1,795,46,1.0
1,864,192,1.0
1,3835,295,1.0
1,84,4793,0.0
1,3761,37,1.0
1,829,5689,0.0
1,814,29,1.0
1,607,9626,0.0
1,1443,616,1.0
1,4791,515,1.0
1,4863,530,1.0
1,3984,101,1.0
1,76,4793,0.0
1,188,4914,0.0
1,38,4722,0.0
1,1519,752,1.0
1,68,4717,0.0
1,1077,323,1.0
1,402,4736,0.0
1,747,23,1.0
1,369,901,0.0
1,3883,131,1.0
1,3710,9,1.0
1,46,4664,0.0
1,201,4905,0.0
1,3808,120,1.0
1,3777,51,1.0
1,216,4736,0.0
1,333,9532,0.0
1,3691,2,1.0
1,21,4632,0.0
1,65,4624,0.0
1,22,4640,0.0
1,630,5273,0.0
1,35,4626,0.0
1,1637,5492,0.0
1,370,842,0.0
1,670,5766,0.0
1,4310,493,1.0
1,844,130,1.0
1,4594,353,1.0
